exposure_id,archive,site,start,ra_deg,dec_deg,launch_id,launch_datetime_utc,launch_date_utc,rocket,flight_number,launch_site,outcome,delta_days,source_url,classification,geometric_visibility
APPLAUSE:12295,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-06 22:37:26+00:00,301.6476,35.5587,L0038,1951-08-07T18:00:00Z,1951-08-07,Viking (first model),,White Sands LC-33 – Army Launch Area 1,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12296,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-06 22:40:26+00:00,301.6476,35.5587,L0037,1951-08-07T16:36:00Z,1951-08-07,Aerobee RTV-A-1,USAF 16,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12296,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-06 22:40:26+00:00,301.6476,35.5587,L0038,1951-08-07T18:00:00Z,1951-08-07,Viking (first model),,White Sands LC-33 – Army Launch Area 1,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12302,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 21:59:00+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12303,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:03:59+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12304,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:08:59+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12305,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:13:58+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12306,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:18:57+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12307,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:23:56+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12308,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:24:56+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12309,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:27:55+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12310,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:30:55+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12311,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:33:54+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12312,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:36:54+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12313,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:39:53+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12314,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:42:53+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12315,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:45:53+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12316,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:48:52+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12317,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:51:52+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12318,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:54:51+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12319,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 22:57:51+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12320,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 23:00:50+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12321,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 23:03:50+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12322,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 23:06:49+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12323,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 23:09:49+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12324,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 23:12:48+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12325,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-14 23:15:48+00:00,301.6474,35.5586,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12362,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:18:01+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12363,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:23:00+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12364,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:28:00+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12365,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:32:59+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12366,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:37:58+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12367,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:42:57+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12368,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:47:56+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12369,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:52:56+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12370,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 20:57:55+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12371,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 21:12:52+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12372,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-27 21:17:52+00:00,301.6471,35.5585,L0042,,1951-08-28,R-1B,,Kapustin Yar,Successful[2],-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12373,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 21:44:54+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12374,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 21:49:53+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12375,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 21:54:52+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12376,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 21:59:52+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12377,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:04:51+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12378,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:09:50+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12379,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:14:49+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12380,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:19:48+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12381,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:24:48+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12382,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:29:47+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12383,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:34:46+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12384,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:39:45+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12385,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:44:44+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12386,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:49:44+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12387,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:54:43+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12388,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 22:59:42+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12389,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:04:41+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12390,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:09:40+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12391,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:14:39+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12392,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:19:39+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12393,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:24:38+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12394,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:29:37+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12395,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:34:36+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12396,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-08-29 23:39:35+00:00,301.6471,35.5585,L0043,1951-08-30T22:40:00Z,1951-08-30,Aerobee RTV-A-1b,USAF 17,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12429,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 22:34:00+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12430,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 22:38:59+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12431,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 22:43:58+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12432,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 22:48:57+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12433,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 22:53:57+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12434,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 22:58:56+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12435,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:03:55+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12436,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:08:54+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12437,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:13:53+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12438,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:18:53+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12439,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:23:52+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12440,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:28:51+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12441,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:33:50+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12442,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:36:50+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12443,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:39:49+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12444,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:42:49+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12445,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:45:48+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12446,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-02 23:48:48+00:00,301.6469,35.5585,L0044,,1951-09-03,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12558,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 18:57:33+00:00,301.6465,35.5583,L0046,1951-09-20T16:31:00Z,1951-09-20,Aerobee RTV-A-1,USAF 19,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12559,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 19:02:32+00:00,301.6465,35.5583,L0046,1951-09-20T16:31:00Z,1951-09-20,Aerobee RTV-A-1,USAF 19,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12560,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 19:07:32+00:00,301.6465,35.5583,L0046,1951-09-20T16:31:00Z,1951-09-20,Aerobee RTV-A-1,USAF 19,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:12561,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 19:12:31+00:00,301.6465,35.5583,L0046,1951-09-20T16:31:00Z,1951-09-20,Aerobee RTV-A-1,USAF 19,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
