pair_id,exposure_a,exposure_b,plate_a,plate_b,archive_a,archive_b,site_a,site_b,site_pair,timing_bin,min_fragment_gap_seconds,fragment_overlap_intervals_json,fragment_overlap_count,total_fragment_overlap_seconds,max_fragment_overlap_seconds,scan_id_a,scan_id_b,solution_id_a,solution_id_b,solution_num_a,solution_num_b,common_tangent_area_deg2,common_fraction_of_a,common_fraction_of_b,common_fraction_of_smaller,site_separation_km_diagnostic,site_separation_band,epoch_label,in_1951_1955,pre_sputnik
91313|133103,91313,133103,61124,89973,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,270.000000,[],0,0.000000,0.000000,68211,114507,74165,111904,1,1,42.4736216816,0.9404036271,0.2095715283,0.9404036271,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91363|133224,91363,133224,61174,90094,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":598.0,""end_utc"":""1958-09-15T23:44:51+00:00"",""exposure_active"":133224,""exposure_current"":91363,""start_utc"":""1958-09-15T23:34:53+00:00""}]",1,598.000000,598.000000,68311,114628,74263,112009,1,1,9.2339594836,0.2027267208,0.0453720104,0.2027267208,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91397|133277,91397,133277,61208,90147,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":210.0,""end_utc"":""1958-12-01T21:23:00+00:00"",""exposure_active"":133277,""exposure_current"":91397,""start_utc"":""1958-12-01T21:19:30+00:00""}]",1,210.000000,210.000000,68378,114681,74338,112070,1,1,45.0761224937,1.0000000000,0.0379866109,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91397|133278,91397,133278,61208,90148,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":210.0,""end_utc"":""1958-12-01T21:23:00+00:00"",""exposure_active"":133278,""exposure_current"":91397,""start_utc"":""1958-12-01T21:19:30+00:00""}]",1,210.000000,210.000000,68378,114682,74338,112077,1,1,46.6089493383,1.0000000000,0.0198364716,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91397|133281,91397,133281,61208,90151,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,151.000000,[],0,0.000000,0.000000,68378,114685,74338,112069,1,1,45.2378173750,1.0000000000,0.0378298770,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91398|133281,91398,133281,61209,90151,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1958-12-01T21:40:27+00:00"",""exposure_active"":133281,""exposure_current"":91398,""start_utc"":""1958-12-01T21:34:28+00:00""}]",1,359.000000,359.000000,68381,114685,74333,112069,1,1,45.0592848030,1.0000000000,0.0378758611,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91399|133281,91399,133281,61210,90151,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1958-12-01T21:55:54+00:00"",""exposure_active"":133281,""exposure_current"":91399,""start_utc"":""1958-12-01T21:49:55+00:00""}]",1,359.000000,359.000000,68383,114685,74339,112069,1,1,45.0417015445,1.0000000000,0.0378784816,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91400|133281,91400,133281,61211,90151,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1958-12-01T22:13:06+00:00"",""exposure_active"":133281,""exposure_current"":91400,""start_utc"":""1958-12-01T22:07:07+00:00""}]",1,359.000000,359.000000,68385,114685,74341,112069,1,1,44.8815768118,1.0000000000,0.0379309722,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91456|133378,91456,133378,61267,90248,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T18:09:25+00:00"",""exposure_active"":133378,""exposure_current"":91456,""start_utc"":""1959-01-28T18:03:26+00:00""}]",1,359.000000,359.000000,68496,114781,74452,112158,1,1,0.9933709123,0.0205159019,0.0007645139,0.0205159019,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91456|133379,91456,133379,61267,90249,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T18:09:25+00:00"",""exposure_active"":133379,""exposure_current"":91456,""start_utc"":""1959-01-28T18:03:26+00:00""}]",1,359.000000,359.000000,68496,114782,74452,112164,1,1,46.2136496942,0.9997251792,0.0200247830,0.9997251792,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91457|133379,91457,133379,61268,90249,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T18:30:37+00:00"",""exposure_active"":133379,""exposure_current"":91457,""start_utc"":""1959-01-28T18:24:38+00:00""}]",1,359.000000,359.000000,68499,114782,74459,112164,1,1,45.2405670862,1.0000000000,0.0202851886,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91458|133379,91458,133379,61269,90249,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T18:50:29+00:00"",""exposure_active"":133379,""exposure_current"":91458,""start_utc"":""1959-01-28T18:44:30+00:00""}]",1,359.000000,359.000000,68501,114782,74460,112164,1,1,45.1525504197,1.0000000000,0.0201880859,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91459|133379,91459,133379,61270,90249,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,52.000000,[],0,0.000000,0.000000,68502,114782,74461,112164,1,1,45.2046463173,1.0000000000,0.0201727693,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91459|133383,91459,133383,61270,90253,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":51.0,""end_utc"":""1959-01-28T19:06:51+00:00"",""exposure_active"":91459,""exposure_current"":133383,""start_utc"":""1959-01-28T19:06:00+00:00""}]",1,51.000000,51.000000,68502,114786,74461,112163,1,1,45.5755316303,1.0000000000,0.0205350002,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91460|133383,91460,133383,61271,90253,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":360.0,""end_utc"":""1959-01-28T19:22:29+00:00"",""exposure_active"":133383,""exposure_current"":91460,""start_utc"":""1959-01-28T19:16:29+00:00""}]",1,360.000000,360.000000,68505,114786,74473,112163,1,1,46.0898938287,1.0000000000,0.0203680926,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91461|133383,91461,133383,61272,90253,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T19:39:11+00:00"",""exposure_active"":133383,""exposure_current"":91461,""start_utc"":""1959-01-28T19:33:12+00:00""}]",1,359.000000,359.000000,68506,114786,74463,112163,1,1,45.2730708720,1.0000000000,0.0206106685,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91462|133383,91462,133383,61273,90253,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T19:53:44+00:00"",""exposure_active"":133383,""exposure_current"":91462,""start_utc"":""1959-01-28T19:47:45+00:00""}]",1,359.000000,359.000000,68509,114786,74466,112163,1,1,45.1606092735,1.0000000000,0.0206420998,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91463|133383,91463,133383,61274,90253,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":263.0,""end_utc"":""1959-01-28T20:06:00+00:00"",""exposure_active"":133383,""exposure_current"":91463,""start_utc"":""1959-01-28T20:01:37+00:00""}]",1,263.000000,263.000000,68510,114786,74467,112163,1,1,45.2258017545,1.0000000000,0.0206246411,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91463|133387,91463,133387,61274,90257,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,204.000000,[],0,0.000000,0.000000,68510,114790,74467,112166,1,1,45.6628311142,1.0000000000,0.0205655856,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91464|133387,91464,133387,61275,90257,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T20:24:19+00:00"",""exposure_active"":133387,""exposure_current"":91464,""start_utc"":""1959-01-28T20:18:20+00:00""}]",1,359.000000,359.000000,68512,114790,74469,112166,1,1,45.4900949404,1.0000000000,0.0207218186,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91465|133387,91465,133387,61276,90257,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T20:41:06+00:00"",""exposure_active"":133387,""exposure_current"":91465,""start_utc"":""1959-01-28T20:35:07+00:00""}]",1,359.000000,359.000000,68514,114790,74471,112166,1,1,45.1859741936,1.0000000000,0.0206855931,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91466|133387,91466,133387,61277,90257,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T20:53:09+00:00"",""exposure_active"":133387,""exposure_current"":91466,""start_utc"":""1959-01-28T20:47:10+00:00""}]",1,359.000000,359.000000,68516,114790,74474,112166,1,1,44.8985086252,1.0000000000,0.0207765394,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91467|133387,91467,133387,61278,90257,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-28T21:09:21+00:00"",""exposure_active"":133387,""exposure_current"":91467,""start_utc"":""1959-01-28T21:03:22+00:00""}]",1,359.000000,359.000000,68518,114790,74476,112166,1,1,44.9385084057,1.0000000000,0.0207660508,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91470|133390,91470,133390,61281,90260,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":479.0,""end_utc"":""1959-01-28T21:55:54+00:00"",""exposure_active"":133390,""exposure_current"":91470,""start_utc"":""1959-01-28T21:47:55+00:00""}]",1,479.000000,479.000000,68525,114793,74483,112175,1,1,13.0156087798,0.2768324100,0.0104518170,0.2768324100,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91471|133390,91471,133390,61282,90260,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":479.0,""end_utc"":""1959-01-28T22:09:02+00:00"",""exposure_active"":133390,""exposure_current"":91471,""start_utc"":""1959-01-28T22:01:03+00:00""}]",1,479.000000,479.000000,68527,114793,74493,112175,1,1,15.4152292294,0.3276186162,0.0123670735,0.3276186162,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91476|133395,91476,133395,61287,90265,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-29T17:42:28+00:00"",""exposure_active"":133395,""exposure_current"":91476,""start_utc"":""1959-01-29T17:36:29+00:00""}]",1,359.000000,359.000000,68537,114798,74498,112178,1,1,46.2565007004,1.0000000000,0.0200776015,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91477|133395,91477,133395,61288,90265,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-29T17:59:50+00:00"",""exposure_active"":133395,""exposure_current"":91477,""start_utc"":""1959-01-29T17:53:51+00:00""}]",1,359.000000,359.000000,68538,114798,74494,112178,1,1,45.5977775084,1.0000000000,0.0201376342,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91478|133395,91478,133395,61289,90265,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-29T18:12:03+00:00"",""exposure_active"":133395,""exposure_current"":91478,""start_utc"":""1959-01-29T18:06:04+00:00""}]",1,359.000000,359.000000,68541,114798,74499,112178,1,1,46.2560945077,1.0000000000,0.0200365795,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91479|133395,91479,133395,61290,90265,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":189.0,""end_utc"":""1959-01-29T18:26:00+00:00"",""exposure_active"":133395,""exposure_current"":91479,""start_utc"":""1959-01-29T18:22:51+00:00""}]",1,189.000000,189.000000,68543,114798,74500,112178,1,1,45.7724150328,1.0000000000,0.0200519163,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91479|133399,91479,133399,61290,90269,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,129.000000,[],0,0.000000,0.000000,68543,114802,74500,112185,1,1,15.8143637218,0.3335504559,0.0065565239,0.3335504559,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91480|133399,91480,133399,61291,90269,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-29T18:43:43+00:00"",""exposure_active"":133399,""exposure_current"":91480,""start_utc"":""1959-01-29T18:37:44+00:00""}]",1,359.000000,359.000000,68544,114802,74501,112185,1,1,21.1821485113,0.4523031916,0.0089700107,0.4523031916,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91481|133399,91481,133399,61292,90269,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":360.0,""end_utc"":""1959-01-29T19:00:16+00:00"",""exposure_active"":133399,""exposure_current"":91481,""start_utc"":""1959-01-29T18:54:16+00:00""}]",1,360.000000,360.000000,68547,114802,74505,112185,1,1,46.6610057291,0.9999238448,0.0198319372,0.9999238448,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91482|133399,91482,133399,61293,90269,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-29T19:12:14+00:00"",""exposure_active"":133399,""exposure_current"":91482,""start_utc"":""1959-01-29T19:06:15+00:00""}]",1,359.000000,359.000000,68549,114802,74510,112185,1,1,45.3262960359,1.0000000000,0.0202262988,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91483|133399,91483,133399,61294,90269,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":359.0,""end_utc"":""1959-01-29T19:24:27+00:00"",""exposure_active"":133399,""exposure_current"":91483,""start_utc"":""1959-01-29T19:18:28+00:00""}]",1,359.000000,359.000000,68550,114802,74506,112185,1,1,45.0244341241,1.0000000000,0.0203047959,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
91484|133403,91484,133403,61295,90273,106,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":180.0,""end_utc"":""1959-01-29T20:42:00+00:00"",""exposure_active"":133403,""exposure_current"":91484,""start_utc"":""1959-01-29T20:39:00+00:00""}]",1,180.000000,180.000000,68553,114806,74509,112184,1,1,45.0708266586,1.0000000000,0.0203092143,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
