raw_match_row,physical_plate_id,scan_id,psf_sigma_px,injection_polarity,target_detector_snr,baseline_detector_sigma,n_positions,n_recovered,recovery_fraction,median_recovered_snr,min_recovered_snr,max_recovered_snr,n_quantization_clipped
293328,7679,9986,3.0,-1,4.0,777.4228781295858,24,18,0.75,4.933707087340028,4.169575481543586,6.339128612844767,0
293328,7679,9986,3.0,-1,4.5,777.4228781295858,24,23,0.9583333333333334,5.273704235045279,4.085091293593378,6.810661089508547,0
293328,7679,9986,3.0,-1,5.0,777.4228781295858,24,23,0.9583333333333334,5.715541785281174,4.4471028630652345,7.30979621933907,0
293328,7679,9986,3.0,-1,6.0,777.4228781295858,24,24,1.0,6.621306514870605,4.7834550450152795,8.30553004637952,0
293328,7679,9986,3.0,-1,8.0,777.4228781295858,24,24,1.0,8.54041087214128,6.655380067962162,10.295297947598305,0
293328,7679,9986,3.0,-1,10.0,777.4228781295858,24,24,1.0,10.44603551292007,8.522350573421315,12.281833249793317,0
293328,7679,9986,3.0,-1,12.0,777.4228781295858,24,24,1.0,12.30980559492188,10.38767321357752,14.263843083182044,0
293328,7679,9986,3.0,1,3.5,777.4228781295858,24,13,0.5416666666666666,4.475337805185189,4.027643129428194,5.21802695575617,0
293328,7679,9986,3.0,1,4.0,777.4228781295858,24,21,0.875,4.582101410974954,4.019055296648285,5.715642807674205,0
293328,7679,9986,3.0,1,4.5,777.4228781295858,24,24,1.0,4.877770059918654,4.036031080020808,6.213253504714131,0
293328,7679,9986,3.0,1,5.0,777.4228781295858,24,24,1.0,5.347263787385769,4.4337762012166815,6.7122012845798364,0
293328,7679,9986,3.0,1,6.0,777.4228781295858,24,24,1.0,6.223646180942963,5.20997769313396,7.7071066214682915,0
293328,7679,9986,3.0,1,8.0,777.4228781295858,24,24,1.0,8.10701465650801,6.400794800444463,9.694875205695393,0
293328,7679,9986,3.0,1,10.0,777.4228781295858,24,24,1.0,10.011131500345014,7.950963309550158,11.679493950462417,0
293328,7679,9986,3.0,1,12.0,777.4228781295858,24,24,1.0,11.959923010736022,9.74583120039818,12.731206721490992,9
293328,7687,10000,1.0,-1,3.5,830.9180436029272,24,7,0.2916666666666667,4.849283329496804,4.079811160742686,5.7015907034277475,0
293328,7687,10000,1.0,-1,4.0,830.9180436029272,24,12,0.5,4.592415178760234,4.1573509043925965,6.201602525970072,0
293328,7687,10000,1.0,-1,4.5,830.9180436029272,24,20,0.8333333333333334,4.760555716760857,4.134227466432622,6.701540193298641,0
293328,7687,10000,1.0,-1,5.0,830.9180436029272,24,21,0.875,5.169233683585453,4.123605992329734,7.201593614814629,0
293328,7687,10000,1.0,-1,6.0,830.9180436029272,24,23,0.9583333333333334,6.156095804845291,4.136868568967907,8.2002831913459,0
293328,7687,10000,1.0,-1,8.0,830.9180436029272,24,24,1.0,8.057996415085459,4.534227107647377,10.200987220031918,0
293328,7687,10000,1.0,-1,10.0,830.9180436029272,24,24,1.0,10.05713599188913,6.533729417380896,12.199906199723378,0
293328,7687,10000,1.0,-1,12.0,830.9180436029272,24,24,1.0,12.056981645328475,8.533636241509065,14.199714652026028,0
293328,7687,10000,1.0,1,3.5,830.9180436029272,24,4,0.16666666666666666,5.265225515419209,4.376207108972505,6.964535832067436,0
293328,7687,10000,1.0,1,4.0,830.9180436029272,24,12,0.5,4.281795460296891,4.039858720253812,7.464486083734007,0
293328,7687,10000,1.0,1,4.5,830.9180436029272,24,17,0.7083333333333334,4.618182806929956,4.007521959541691,7.964426857357345,0
293328,7687,10000,1.0,1,5.0,830.9180436029272,24,20,0.8333333333333334,5.073891126286528,4.364836106384793,8.464522861392341,0
293328,7687,10000,1.0,1,6.0,830.9180436029272,24,23,0.9583333333333334,6.03830722680732,4.53527216415908,9.462770089214992,0
293328,7687,10000,1.0,1,8.0,830.9180436029272,24,24,1.0,7.938287988211122,5.7960247132377765,11.4608610013004,0
293328,7687,10000,1.0,1,10.0,830.9180436029272,24,24,1.0,9.937564363510424,7.795358395497908,13.460043145439585,0
293328,7687,10000,1.0,1,12.0,830.9180436029272,24,24,1.0,11.936360912712122,9.794284916373035,15.45862597921487,0
293328,7687,10000,2.0,-1,3.5,830.9180436029272,24,8,0.3333333333333333,4.928435766095593,4.113305896512353,5.852389243550644,0
293328,7687,10000,2.0,-1,4.0,830.9180436029272,24,17,0.7083333333333334,4.490129996782517,4.009083289813227,6.289373649664618,0
293328,7687,10000,2.0,-1,4.5,830.9180436029272,24,21,0.875,4.849783748133991,4.132451493173518,6.726777829816788,0
293328,7687,10000,2.0,-1,5.0,830.9180436029272,24,22,0.9166666666666666,5.279963170517184,4.0492073638675095,7.1967761499696525,0
293328,7687,10000,2.0,-1,6.0,830.9180436029272,24,23,0.9583333333333334,6.164564276446454,4.543365146244925,8.195302903619739,0
293328,7687,10000,2.0,-1,8.0,830.9180436029272,24,24,1.0,8.051584821404678,4.531506550337072,10.192330911583356,0
293328,7687,10000,2.0,-1,10.0,830.9180436029272,24,24,1.0,10.046979646756157,6.528137215504755,12.186974157267882,0
293328,7687,10000,2.0,-1,12.0,830.9180436029272,24,24,1.0,12.04098177806397,8.523021764402094,14.18043964368907,0
293328,7687,10000,2.0,1,3.5,830.9180436029272,24,5,0.20833333333333334,5.208928217342869,4.147066933425645,6.959176215524955,0
293328,7687,10000,2.0,1,4.0,830.9180436029272,24,12,0.5,4.347964136421215,4.080632488227903,7.457512227909057,0
293328,7687,10000,2.0,1,4.5,830.9180436029272,24,17,0.7083333333333334,4.712302395178094,4.00383897368056,7.956720660507512,0
293328,7687,10000,2.0,1,5.0,830.9180436029272,24,21,0.875,5.09143865655966,4.359938882170613,8.455038622870946,0
293328,7687,10000,2.0,1,6.0,830.9180436029272,24,24,1.0,5.933707788633434,4.3650883633589626,9.452443387287095,0
293328,7687,10000,2.0,1,8.0,830.9180436029272,24,24,1.0,7.928470805239276,6.1116260676058864,11.445665237652861,0
293328,7687,10000,2.0,1,10.0,830.9180436029272,24,24,1.0,9.921219784997314,7.8564053470408295,13.436809454408605,0
293328,7687,10000,2.0,1,12.0,830.9180436029272,24,24,1.0,11.910595258846456,9.77360430533475,15.42449887190724,0
293328,7687,10000,3.0,-1,3.5,830.9180436029272,24,13,0.5416666666666666,4.878716968600378,4.083834651144789,6.071052331298306,0
293328,7687,10000,3.0,-1,4.0,830.9180436029272,24,19,0.7916666666666666,4.592313967074016,4.057615984011238,6.538496370026311,0
293328,7687,10000,3.0,-1,4.5,830.9180436029272,24,22,0.9166666666666666,5.0408230115471895,4.12869436380822,7.007008803298426,0
293328,7687,10000,3.0,-1,5.0,830.9180436029272,24,22,0.9166666666666666,5.50314769150054,4.627406533700497,7.474529520215901,0
293328,7687,10000,3.0,-1,6.0,830.9180436029272,24,23,0.9583333333333334,6.453042517320932,4.91936000094605,8.409152594609434,0
293328,7687,10000,3.0,-1,8.0,830.9180436029272,24,24,1.0,8.29686802744438,5.154131966956205,10.278632228835479,0
293328,7687,10000,3.0,-1,10.0,830.9180436029272,24,24,1.0,10.166196969653434,6.907654404131398,12.16081788031243,0
293328,7687,10000,3.0,-1,12.0,830.9180436029272,24,24,1.0,12.111696895032269,8.657679262114016,14.140340972604635,0
293328,7687,10000,3.0,1,3.5,830.9180436029272,24,11,0.4583333333333333,4.2757537774479335,4.006630438609859,7.025144739525882,0
293328,7687,10000,3.0,1,4.0,830.9180436029272,24,13,0.5416666666666666,4.603201439008319,4.068839894082126,7.491959978375939,0
293328,7687,10000,3.0,1,4.5,830.9180436029272,24,19,0.7916666666666666,4.935038372799047,4.078615278920411,7.959638333035796,0
293328,7687,10000,3.0,1,5.0,830.9180436029272,24,22,0.9166666666666666,5.32223623554669,4.354662654407289,8.443216425108044,0
293328,7687,10000,3.0,1,6.0,830.9180436029272,24,24,1.0,6.140967629507058,4.77472650787497,9.435277988219203,0
293328,7687,10000,3.0,1,8.0,830.9180436029272,24,24,1.0,7.967353005575404,6.621425532404057,11.414686759665633,0
293328,7687,10000,3.0,1,10.0,830.9180436029272,24,24,1.0,9.90983497955795,8.465291977350692,13.391506692888003,0
293328,7687,10000,3.0,1,12.0,830.9180436029272,24,24,1.0,11.86121909505826,10.319998927322214,15.35946378085647,0
293328,83743,108559,1.0,-1,3.5,777.1613348042191,24,3,0.125,4.6127996458738245,4.220448249977845,5.668727906789327,0
293328,83743,108559,1.0,-1,4.0,777.1613348042191,24,10,0.4166666666666667,4.363984319439492,4.038772312254805,6.167884902214337,0
293328,83743,108559,1.0,-1,4.5,777.1613348042191,24,18,0.75,4.632251513895472,4.014778118757426,6.6681048439425945,0
293328,83743,108559,1.0,-1,5.0,777.1613348042191,24,22,0.9166666666666666,4.918841598173323,4.022728600174456,7.168278110855988,0
293328,83743,108559,1.0,-1,6.0,777.1613348042191,24,23,0.9583333333333334,5.917753009042948,4.129223301828191,8.167020002052233,0
293328,83743,108559,1.0,-1,8.0,777.1613348042191,24,24,1.0,7.911809712004183,5.924727275824245,10.165226623251097,0
293328,83743,108559,1.0,-1,10.0,777.1613348042191,24,24,1.0,9.912235871551157,7.925057819866592,12.165761213928652,0
293328,83743,108559,1.0,-1,12.0,777.1613348042191,24,24,1.0,11.911391195138707,9.924364256844845,14.164745169955436,0
293328,83743,108559,1.0,1,3.5,777.1613348042191,24,6,0.25,4.697731219775654,4.0424420795657054,5.5722532017205975,0
293328,83743,108559,1.0,1,4.0,777.1613348042191,24,14,0.5833333333333334,4.440133923814032,4.079642583834315,6.071329786589464,0
293328,83743,108559,1.0,1,4.5,777.1613348042191,24,21,0.875,4.5950839164090365,4.041466601594614,6.571663533820572,0
293328,83743,108559,1.0,1,5.0,777.1613348042191,24,22,0.9166666666666666,5.091914684014611,4.278912367883855,7.071616706562956,0
293328,83743,108559,1.0,1,6.0,777.1613348042191,24,23,0.9583333333333334,6.0876999437364905,4.885714948486125,8.070523694683267,0
293328,83743,108559,1.0,1,8.0,777.1613348042191,24,24,1.0,8.081513653867859,5.828238869465257,10.068470761372648,0
293328,83743,108559,1.0,1,10.0,777.1613348042191,24,24,1.0,10.081158967572051,7.827925697567972,12.068079467322747,0
293328,83743,108559,1.0,1,12.0,777.1613348042191,24,24,1.0,12.080398403396435,9.827277518703347,14.067219800812165,0
293328,83743,108559,2.0,-1,3.5,777.1613348042191,24,5,0.20833333333333334,4.59067557362616,4.218088461013792,5.665620834701491,0
293328,83743,108559,2.0,-1,4.0,777.1613348042191,24,14,0.5833333333333334,4.411490075553997,4.100866699628798,6.165030835587498,0
293328,83743,108559,2.0,-1,4.5,777.1613348042191,24,20,0.8333333333333334,4.754872122262931,4.3081698763213785,6.664397154079678,0
293328,83743,108559,2.0,-1,5.0,777.1613348042191,24,22,0.9166666666666666,5.105872910432772,4.020477836732087,7.1638262926853935,0
293328,83743,108559,2.0,-1,6.0,777.1613348042191,24,24,1.0,5.913818979700352,4.076619634197158,8.161462025725397,0
293328,83743,108559,2.0,-1,8.0,777.1613348042191,24,24,1.0,7.906763288783496,5.921541549446798,10.158070108543058,0
293328,83743,108559,2.0,-1,10.0,777.1613348042191,24,24,1.0,9.900131151920402,7.915750996625158,12.150483587666132,0
293328,83743,108559,2.0,-1,12.0,777.1613348042191,24,24,1.0,11.894461764557676,9.910715393529356,14.144095468076115,0
293328,83743,108559,2.0,1,3.5,777.1613348042191,24,8,0.3333333333333333,5.0460953659804435,4.209959064381289,5.87672621463883,0
293328,83743,108559,2.0,1,4.0,777.1613348042191,24,14,0.5833333333333334,4.73813574337523,4.077516886091015,6.314444166101998,0
293328,83743,108559,2.0,1,4.5,777.1613348042191,24,23,0.9583333333333334,4.6845383541482155,4.038369024647943,6.750171450130695,0
293328,83743,108559,2.0,1,5.0,777.1613348042191,24,23,0.9583333333333334,5.183717952198878,4.537627899267831,7.187648166396167,0
293328,83743,108559,2.0,1,6.0,777.1613348042191,24,24,1.0,6.07721881693824,4.293771472847531,8.06212102212637,0
293328,83743,108559,2.0,1,8.0,777.1613348042191,24,24,1.0,8.073911494988879,5.929021752026413,10.05833641548973,0
293328,83743,108559,2.0,1,10.0,777.1613348042191,24,24,1.0,10.068377826160074,7.818531645458733,12.052311561397884,0
293328,83743,108559,2.0,1,12.0,777.1613348042191,24,24,1.0,12.062763949828451,9.813527887193437,14.046159677701736,0
293328,83743,108559,3.0,-1,3.5,777.1613348042191,24,12,0.5,4.446291814490965,4.114859129264167,5.661805773294761,0
293328,83743,108559,3.0,-1,4.0,777.1613348042191,24,20,0.8333333333333334,4.611824082527955,4.03618687533387,6.159495418480857,0
293328,83743,108559,3.0,-1,4.5,777.1613348042191,24,20,0.8333333333333334,5.074958404875908,4.505572011966892,6.657630851402522,0
293328,83743,108559,3.0,-1,5.0,777.1613348042191,24,24,1.0,5.402901583692308,4.0089252596774605,7.155595194090269,0
293328,83743,108559,3.0,-1,6.0,777.1613348042191,24,24,1.0,6.292317265967881,4.734253762781558,8.150359064014456,0
293328,83743,108559,3.0,-1,8.0,777.1613348042191,24,24,1.0,8.168938712554201,6.322846859544206,10.138999779862823,0
293328,83743,108559,3.0,-1,10.0,777.1613348042191,24,24,1.0,9.98402852052136,8.18887251365952,12.120690562112893,0
293328,83743,108559,3.0,-1,12.0,777.1613348042191,24,24,1.0,11.867280008860734,10.050622082766694,14.099522957738728,0
293328,83743,108559,3.0,1,3.5,777.1613348042191,24,14,0.5833333333333334,4.616369778424964,4.016084336530632,6.093781618523589,0
293328,83743,108559,3.0,1,4.0,777.1613348042191,24,21,0.875,4.574620821176698,4.073332415863227,6.560980708328372,0
293328,83743,108559,3.0,1,4.5,777.1613348042191,24,23,0.9583333333333334,4.911403500099546,4.090531408051922,7.029770810292142,0
293328,83743,108559,3.0,1,5.0,777.1613348042191,24,24,1.0,5.363627268255217,4.144920695857389,7.4972476240011865,0
293328,83743,108559,3.0,1,6.0,777.1613348042191,24,24,1.0,6.295890716480757,4.9823606783414025,8.431404648272842,0
293328,83743,108559,3.0,1,8.0,777.1613348042191,24,24,1.0,8.175990250644993,6.737833526854833,10.297597055775201,0
293328,83743,108559,3.0,1,10.0,777.1613348042191,24,24,1.0,10.099117150280989,8.48852781761865,12.161048103506193,0
293328,83743,108559,3.0,1,12.0,777.1613348042191,24,24,1.0,12.036233652579309,10.238004743137967,14.020717321314153,0
293328,89097,113642,1.0,-1,3.5,826.5972728829903,24,9,0.375,4.537714455557454,4.034404753229792,5.059226108485139,0
293328,89097,113642,1.0,-1,4.0,826.5972728829903,24,16,0.6666666666666666,4.562729215004811,4.059021934875281,5.559149107871925,0
293328,89097,113642,1.0,-1,4.5,826.5972728829903,24,19,0.7916666666666666,4.994347181176464,4.027810381018028,6.059063701525002,0
293328,89097,113642,1.0,-1,5.0,826.5972728829903,24,20,0.8333333333333334,5.481507209342002,4.16683558156471,6.558869241083247,0
293328,89097,113642,1.0,-1,6.0,826.5972728829903,24,24,1.0,6.319643231597331,4.045078363013065,7.5577879120816185,0
293328,89097,113642,1.0,-1,8.0,826.5972728829903,24,24,1.0,8.319061966109627,6.044467053751848,9.557223000727785,0
293328,89097,113642,1.0,-1,10.0,826.5972728829903,24,24,1.0,10.317178143327919,8.042847524271536,11.555195311596197,0
293328,89097,113642,1.0,-1,12.0,826.5972728829903,24,24,1.0,12.315357297860203,10.04120045043924,13.553279874662223,0
293328,89097,113642,1.0,1,3.5,826.5972728829903,24,5,0.20833333333333334,4.627982278018679,4.0109561656328045,5.452219663223114,0
293328,89097,113642,1.0,1,4.0,826.5972728829903,24,9,0.375,4.831114358036754,4.183172296445021,5.952064969737865,0
293328,89097,113642,1.0,1,4.5,826.5972728829903,24,15,0.625,4.683281008400331,4.003639076882535,6.4521280099126255,0
293328,89097,113642,1.0,1,5.0,826.5972728829903,24,19,0.7916666666666666,4.913594479231022,4.040578993416598,6.952084194163005,0
293328,89097,113642,1.0,1,6.0,826.5972728829903,24,24,1.0,5.675762367855908,4.437575364410188,7.950404986902403,0
293328,89097,113642,1.0,1,8.0,826.5972728829903,24,24,1.0,7.674874150158889,6.436730897695553,9.949436395361298,0
293328,89097,113642,1.0,1,10.0,826.5972728829903,24,24,1.0,9.673246693960744,8.435224388157211,11.947586751055665,0
293328,89097,113642,1.0,1,12.0,826.5972728829903,24,24,1.0,11.672433506637898,10.434408957643917,13.946777684642326,0
293328,89097,113642,2.0,-1,3.5,826.5972728829903,24,11,0.4583333333333333,4.459783639193805,4.032340836055247,5.056384985854351,0
293328,89097,113642,2.0,-1,4.0,826.5972728829903,24,17,0.7083333333333334,4.554545397870947,4.081755267901742,5.555212374521439,0
293328,89097,113642,2.0,-1,4.5,826.5972728829903,24,20,0.8333333333333334,4.991537453160046,4.15378917445714,6.054481783667368,0
293328,89097,113642,2.0,-1,5.0,826.5972728829903,24,21,0.875,5.464160883920873,4.35576527183699,6.553287824470559,0
293328,89097,113642,2.0,-1,6.0,826.5972728829903,24,23,0.9583333333333334,6.45489368099361,4.09211353035022,7.551967578688873,0
293328,89097,113642,2.0,-1,8.0,826.5972728829903,24,24,1.0,8.309455771746258,6.037973783652529,9.545922306167247,0
293328,89097,113642,2.0,-1,10.0,826.5972728829903,24,24,1.0,10.304371826744866,8.03353318166526,11.540488161555517,0
293328,89097,113642,2.0,-1,12.0,826.5972728829903,24,24,1.0,12.296925373396352,10.026722457910214,13.532695652912983,0
293328,89097,113642,2.0,1,3.5,826.5972728829903,24,7,0.2916666666666667,4.702694577407197,4.1568416350432695,5.539849963180283,0
293328,89097,113642,2.0,1,4.0,826.5972728829903,24,10,0.4166666666666667,4.983965064966177,4.181107122527771,5.9763749823725485,0
293328,89097,113642,2.0,1,4.5,826.5972728829903,24,17,0.7083333333333334,4.747198033522478,4.026197258235903,6.447416718218173,0
293328,89097,113642,2.0,1,5.0,826.5972728829903,24,22,0.9166666666666666,4.922485382714709,4.177178267051637,6.946688725431494,0
293328,89097,113642,2.0,1,6.0,826.5972728829903,24,24,1.0,5.860906161754465,4.435692718930082,7.9457011944143145,0
293328,89097,113642,2.0,1,8.0,826.5972728829903,24,24,1.0,7.808418822419739,6.432391685230238,9.941783770142766,0
293328,89097,113642,2.0,1,10.0,826.5972728829903,24,24,1.0,9.67984473590072,8.428745027301867,11.937165512167056,0
293328,89097,113642,2.0,1,12.0,826.5972728829903,24,24,1.0,11.659132350961812,10.422838363235119,13.9302973578051,0
293328,89097,113642,3.0,-1,3.5,826.5972728829903,24,14,0.5833333333333334,4.614352883869708,4.015269048756982,5.052830272360337,0
293328,89097,113642,3.0,-1,4.0,826.5972728829903,24,21,0.875,4.804233193657202,4.052043949469893,5.550589889595399,0
293328,89097,113642,3.0,-1,4.5,826.5972728829903,24,21,0.875,5.243198643624045,4.491236101798042,6.048722600845747,0
293328,89097,113642,3.0,-1,5.0,826.5972728829903,24,23,0.9583333333333334,5.549815171883649,4.012896238358524,6.546706073138494,0
293328,89097,113642,3.0,-1,6.0,826.5972728829903,24,23,0.9583333333333334,6.519540229713426,4.827991430953247,7.541650281147638,0
293328,89097,113642,3.0,-1,8.0,826.5972728829903,24,23,0.9583333333333334,8.467931176949707,6.488685058780745,9.528974561366294,0
293328,89097,113642,3.0,-1,10.0,826.5972728829903,24,23,0.9583333333333334,10.4198355872334,8.239850674813754,11.513367157561742,0
293328,89097,113642,3.0,-1,12.0,826.5972728829903,24,24,1.0,12.335168636044237,10.067577827960449,13.493976789555406,0
293328,89097,113642,3.0,1,3.5,826.5972728829903,24,9,0.375,4.9084581039978685,4.1650628947119825,5.759264667680989,0
293328,89097,113642,3.0,1,4.0,826.5972728829903,24,15,0.625,4.756831022057497,4.035372731976148,6.227608304596125,0
293328,89097,113642,3.0,1,4.5,826.5972728829903,24,23,0.9583333333333334,4.67736903159887,4.024199538561597,6.695434797827612,0
293328,89097,113642,3.0,1,5.0,826.5972728829903,24,23,0.9583333333333334,5.172203718789928,4.368151225817886,7.162127012980839,0
293328,89097,113642,3.0,1,6.0,826.5972728829903,24,24,1.0,6.018237035696275,4.749325152482176,8.09649913232556,0
293328,89097,113642,3.0,1,8.0,826.5972728829903,24,24,1.0,7.8983176356153475,6.605528248377807,9.964741283127601,0
293328,89097,113642,3.0,1,10.0,826.5972728829903,24,24,1.0,9.833051444214536,8.411895159317147,11.911911686730852,0
293328,89097,113642,3.0,1,12.0,826.5972728829903,24,24,1.0,11.817149491317537,10.397038916106775,13.894480074980809,0
293328,89595,114131,1.0,-1,3.5,781.30798928667,24,7,0.2916666666666667,4.710380907925944,4.013234740460183,5.547261569094376,0
293328,89595,114131,1.0,-1,4.0,781.30798928667,24,14,0.5833333333333334,4.502009932051118,4.005435331521631,6.047710414504289,0
293328,89595,114131,1.0,-1,4.5,781.30798928667,24,19,0.7916666666666666,4.909528964717379,4.1663022248091055,6.547793356501503,0
293328,89595,114131,1.0,-1,5.0,781.30798928667,24,21,0.875,5.352297404533074,4.208595382764298,7.047984843216321,0
293328,89595,114131,1.0,-1,6.0,781.30798928667,24,24,1.0,6.305026283457401,4.689738642901924,8.046831625886117,0
293328,89595,114131,1.0,-1,8.0,781.30798928667,24,24,1.0,8.304961324269854,6.689607768796502,10.046837744414535,0
293328,89595,114131,1.0,-1,10.0,781.30798928667,24,24,1.0,10.304445703436876,8.689122561100458,12.04628932833007,0
293328,89595,114131,1.0,-1,12.0,781.30798928667,24,24,1.0,12.303169706929868,10.687964938673613,14.044885686071265,0
293328,89595,114131,1.0,1,3.5,781.30798928667,24,5,0.20833333333333334,4.498751909298309,4.0416259451489,4.807730863311529,0
293328,89595,114131,1.0,1,4.0,781.30798928667,24,10,0.4166666666666667,4.436874430926937,4.016434146138406,5.307771720783151,0
293328,89595,114131,1.0,1,4.5,781.30798928667,24,17,0.7083333333333334,4.524562571676377,4.007996622732235,5.80785086540431,0
293328,89595,114131,1.0,1,5.0,781.30798928667,24,19,0.7916666666666666,5.016705230395057,4.468643141342284,6.308001748499591,0
293328,89595,114131,1.0,1,6.0,781.30798928667,24,23,0.9583333333333334,5.694145542103113,4.623190335435202,7.3072892254317585,0
293328,89595,114131,1.0,1,8.0,781.30798928667,24,24,1.0,7.691932153115701,5.950038723655602,9.307301482416534,0
293328,89595,114131,1.0,1,10.0,781.30798928667,24,24,1.0,9.691029175525465,7.9492441695598774,11.306297956776312,0
293328,89595,114131,1.0,1,12.0,781.30798928667,24,24,1.0,11.6897332515374,9.948073842788792,13.304885558445603,0
293328,89595,114131,2.0,-1,3.5,781.30798928667,24,11,0.4583333333333333,4.852222811136974,4.028687732557258,5.5454971314768775,0
293328,89595,114131,2.0,-1,4.0,781.30798928667,24,16,0.6666666666666666,4.982258186940916,4.004277994958334,6.0452517156455166,0
293328,89595,114131,2.0,-1,4.5,781.30798928667,24,19,0.7916666666666666,5.113779069982039,4.296632931014253,6.5443248717290405,0
293328,89595,114131,2.0,-1,5.0,781.30798928667,24,22,0.9166666666666666,5.466397689561402,4.184050871652475,7.043120498259423,0
293328,89595,114131,2.0,-1,6.0,781.30798928667,24,24,1.0,6.325684629880664,4.700578076531616,8.041894389153917,0
293328,89595,114131,2.0,-1,8.0,781.30798928667,24,24,1.0,8.320946089086053,6.683436052621789,10.03653428359316,0
293328,89595,114131,2.0,-1,10.0,781.30798928667,24,24,1.0,10.291854877245765,8.678906277614399,12.03113797293446,0
293328,89595,114131,2.0,-1,12.0,781.30798928667,24,24,1.0,12.287921998489333,10.675260500873186,14.02689550484366,0
293328,89595,114131,2.0,1,3.5,781.30798928667,24,8,0.3333333333333333,4.505462964997449,4.001336635751605,5.2652819722615956,0
293328,89595,114131,2.0,1,4.0,781.30798928667,24,13,0.5416666666666666,4.59067120891303,4.1373135263223135,5.646839032470459,0
293328,89595,114131,2.0,1,4.5,781.30798928667,24,21,0.875,4.701874189723234,4.0872338253853515,6.029157327791247,0
293328,89595,114131,2.0,1,5.0,781.30798928667,24,22,0.9166666666666666,5.1550652867504265,4.427176519661253,6.4120786441349225,0
293328,89595,114131,2.0,1,6.0,781.30798928667,24,23,0.9583333333333334,6.011941716065465,4.620437884628299,7.302102591139556,0
293328,89595,114131,2.0,1,8.0,781.30798928667,24,24,1.0,7.883291746792612,5.944257901329699,9.29728182118908,0
293328,89595,114131,2.0,1,10.0,781.30798928667,24,24,1.0,9.75635930545901,7.939086140109453,11.29094388816942,0
293328,89595,114131,2.0,1,12.0,781.30798928667,24,24,1.0,11.670501278739984,9.932247178264886,13.282495625202309,0
293328,89595,114131,3.0,-1,3.5,781.30798928667,24,14,0.5833333333333334,4.861270582172624,4.024983135876374,5.7241946848786585,0
293328,89595,114131,3.0,-1,4.0,781.30798928667,24,18,0.75,5.0514199084948395,4.294793067918059,6.192594184804725,0
293328,89595,114131,3.0,-1,4.5,781.30798928667,24,20,0.8333333333333334,5.358744541074461,4.015706282164178,6.660826756435729,0
293328,89595,114131,3.0,-1,5.0,781.30798928667,24,22,0.9166666666666666,5.602385725817541,4.110005530407885,7.12765222058478,0
293328,89595,114131,3.0,-1,6.0,781.30798928667,24,23,0.9583333333333334,6.469930480950297,4.989378416931224,8.062276229851479,0
293328,89595,114131,3.0,-1,8.0,781.30798928667,24,24,1.0,8.334435158744187,6.943571935952577,10.017609641050196,0
293328,89595,114131,3.0,-1,10.0,781.30798928667,24,24,1.0,10.304033327191181,8.809862978971086,12.001820509238472,0
293328,89595,114131,3.0,-1,12.0,781.30798928667,24,24,1.0,12.270752585672206,10.670466275397615,13.979372436373993,0
293328,89595,114131,3.0,1,3.5,781.30798928667,24,11,0.4583333333333333,4.738194944160514,4.006614850604877,5.666177303414419,0
293328,89595,114131,3.0,1,4.0,781.30798928667,24,17,0.7083333333333334,4.537929731670467,4.060142679799184,6.105792328141389,0
293328,89595,114131,3.0,1,4.5,781.30798928667,24,22,0.9166666666666666,4.8321364113236385,4.286319114970149,6.5453133852642775,0
293328,89595,114131,3.0,1,5.0,781.30798928667,24,22,0.9166666666666666,5.271638816528975,4.753590383658855,6.9830517912516346,0
293328,89595,114131,3.0,1,6.0,781.30798928667,24,23,0.9583333333333334,6.190934044050695,4.746591322412616,7.861376460646929,0
293328,89595,114131,3.0,1,8.0,781.30798928667,24,24,1.0,8.151531347841619,5.93474527980347,9.61210045409516,0
293328,89595,114131,3.0,1,10.0,781.30798928667,24,24,1.0,10.04540929911181,7.9205220217031655,11.359619898045162,0
293328,89595,114131,3.0,1,12.0,781.30798928667,24,24,1.0,11.945748414728417,9.90284860031742,13.241880229748803,0
293343,7665,9959,1.0,-1,3.5,799.8255679075031,24,12,0.5,4.423968550696311,4.034299693338336,6.184323324538671,0
293343,7665,9959,1.0,-1,4.0,799.8255679075031,24,15,0.625,4.7736361145471635,4.04926919509299,6.683805980835456,0
293343,7665,9959,1.0,-1,4.5,799.8255679075031,24,16,0.6666666666666666,5.266606212974368,4.052907110425329,7.1835695796138355,0
293343,7665,9959,1.0,-1,5.0,799.8255679075031,24,20,0.8333333333333334,5.660502857492704,4.154400768017868,7.68422860497393,0
293343,7665,9959,1.0,-1,6.0,799.8255679075031,24,23,0.9583333333333334,6.533776799739695,4.390549059360455,8.68358391303111,0
293343,7665,9959,1.0,-1,8.0,799.8255679075031,24,24,1.0,8.318946857863363,5.792320437057348,10.683557246740511,0
293343,7665,9959,1.0,-1,10.0,799.8255679075031,24,24,1.0,10.316876921199963,7.790479548341547,12.681272949476744,0
293343,7665,9959,1.0,-1,12.0,799.8255679075031,24,24,1.0,12.317282927160804,9.790791303696032,14.681767162368821,0
293343,7665,9959,1.0,1,3.5,799.8255679075031,24,8,0.3333333333333333,4.491480255981331,4.053656637953991,5.706709633978941,0
293343,7665,9959,1.0,1,4.0,799.8255679075031,24,9,0.375,4.844520559511861,4.445176943741486,6.206181931510019,0
293343,7665,9959,1.0,1,4.5,799.8255679075031,24,12,0.5,5.1564343814394595,4.393732410688552,6.705694787716467,0
