obs_id,obs_title,access_url,s_ra,s_dec,s_fov,t_min,t_max,t_exptime,facility_name,instrument_name,dasch_id,plate_class,dasch_table,obs_start_utc,obs_end_utc,source_archive,source_url
ivo://org.gavo.dc/~?dasch/q/mc38224,16-inch Metcalf Doublet (Refigured after 3500) observation on 1955-05-18T06:47:29.700016,http://dc.g-vo.org/getproduct/dasch/q/mc38224,252.3061834132841,34.90975864190134,8.361671,35245.27256597237,35245.2933993057,1800.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc38224,Lg,dasch.narrow_plates,1955-05-18T06:32:29.700013009+00:00,1955-05-18T07:02:29.700012592+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37028,16-inch Metcalf Doublet (Refigured after 3500) observation on 1951-04-04T05:46:46.299981,http://dc.g-vo.org/getproduct/dasch/q/mc37028,222.3864195792752,25.10479950714192,8.383238,33740.225188657176,33740.256438657176,2700.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37028,Lg,dasch.narrow_plates,1951-04-04T05:24:16.299979980+00:00,1951-04-04T06:09:16.299979980+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37068,16-inch Metcalf Doublet (Refigured after 3500) observation on 1951-05-01T05:53:18.299985,http://dc.g-vo.org/getproduct/dasch/q/mc37068,235.6935550674933,24.09335600476704,8.3598,33767.19986458317,33767.2908368054,7860.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37068,Lg,dasch.narrow_plates,1951-05-01T04:47:48.299985888+00:00,1951-05-01T06:58:48.299986361+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37286,16-inch Metcalf Doublet (Refigured after 3500) observation on 1952-05-28T03:28:45.400016,http://dc.g-vo.org/getproduct/dasch/q/mc37286,234.03858297908224,24.02320634125486,8.376022,34160.103303240925,34160.18663657425,7200.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37286,Lg,dasch.narrow_plates,1952-05-28T02:28:45.400015920+00:00,1952-05-28T04:28:45.400015502+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37564,16-inch Metcalf Doublet (Refigured after 3500) observation on 1953-04-12T07:29:24.500011,http://dc.g-vo.org/getproduct/dasch/q/mc37564,233.429629409603,23.405289204845523,8.361003,34479.29125578717,34479.33292245384,3600.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37564,Lg,dasch.narrow_plates,1953-04-12T06:59:24.500011297+00:00,1953-04-12T07:59:24.500011715+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37569,16-inch Metcalf Doublet (Refigured after 3500) observation on 1953-05-10T05:49:17.399983,http://dc.g-vo.org/getproduct/dasch/q/mc37569,233.3473172519968,24.13632362807217,8.377233,34507.21131249983,34507.27381249983,5400.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37569,Lg,dasch.narrow_plates,1953-05-10T05:04:17.399985191+00:00,1953-05-10T06:34:17.399985191+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37573,16-inch Metcalf Doublet (Refigured after 3500) observation on 1953-05-11T05:26:24.599989,http://dc.g-vo.org/getproduct/dasch/q/mc37573,234.4160461562755,23.40460078871814,8.360591,34508.195423610974,34508.257923610974,5400.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37573,Lg,dasch.narrow_plates,1953-05-11T04:41:24.599988162+00:00,1953-05-11T06:11:24.599988162+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37588,16-inch Metcalf Doublet (Refigured after 3500) observation on 1953-06-09T03:37:22.300010,http://dc.g-vo.org/getproduct/dasch/q/mc37588,234.4621891965236,23.35218533154825,8.3775625,34537.11970254639,34537.18220254639,5400.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37588,Lg,dasch.narrow_plates,1953-06-09T02:52:22.300008234+00:00,1953-06-09T04:22:22.300008234+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh00597,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1951-07-26T18:26:49.499977,http://dc.g-vo.org/getproduct/dasch/q/adh00597,239.75941918721765,16.36515274944321,4.6186595,33853.74779513866,33853.78946180533,3600.0,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh00597,Lg,dasch.narrow_plates,1951-07-26T17:56:49.499980301+00:00,1951-07-26T18:56:49.499980719+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j03663,24-33 in Jewett Schmidt observation on 1951-02-06T09:56:18.899997,http://dc.g-vo.org/getproduct/dasch/q/j03663,238.8811840236741,16.146854558224856,8.228007,33683.38980208332,33683.43841319443,4200.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j03663,Lg,dasch.narrow_plates,1951-02-06T09:21:18.899999029+00:00,1951-02-06T10:31:18.899998890+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j03684,24-33 in Jewett Schmidt observation on 1951-04-04T08:52:45.700005,http://dc.g-vo.org/getproduct/dasch/q/j03684,239.94081724366745,18.56744705569707,8.221221,33740.35400115743,33740.38594560188,2760.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j03684,Lg,dasch.narrow_plates,1951-04-04T08:29:45.700001917+00:00,1951-04-04T09:15:45.700002743+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j03679,24-33 in Jewett Schmidt observation on 1951-04-01T05:40:07.100016,http://dc.g-vo.org/getproduct/dasch/q/j03679,5.962719770905546,86.27188935102318,8.219503,33737.22924884274,33737.24313773163,1200.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j03679,L,dasch.narrow_plates,1951-04-01T05:30:07.100012831+00:00,1951-04-01T05:50:07.100012970+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37484,16-inch Metcalf Doublet (Refigured after 3500) observation on 1952-12-18T01:48:44.299998,http://dc.g-vo.org/getproduct/dasch/q/mc37484,54.81149851269052,89.75679387668245,8.362174,34364.07204050923,34364.07898495367,600.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37484,Lg,dasch.narrow_plates,1952-12-18T01:43:44.299997368+00:00,1952-12-18T01:53:44.299996811+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37185,16-inch Metcalf Doublet (Refigured after 3500) observation on 1951-12-27T01:58:43.199984,http://dc.g-vo.org/getproduct/dasch/q/mc37185,73.17701267244982,89.62101549221754,8.374952,34007.07723611096,34007.087652777635,900.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37185,L,dasch.narrow_plates,1951-12-27T01:51:13.199987203+00:00,1951-12-27T02:06:13.199987620+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37801,16-inch Metcalf Doublet (Refigured after 3500) observation on 1953-12-06T02:44:20.999983,http://dc.g-vo.org/getproduct/dasch/q/mc37801,74.75029989550146,89.82610558724927,8.363442,34717.098506944254,34717.129756944254,2700.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37801,L1,dasch.narrow_plates,1953-12-06T02:21:50.999983545+00:00,1953-12-06T03:06:50.999983545+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ir12223,8-inch Ross Lundin observation on 1953-09-24T03:07:05.799983,http://dc.g-vo.org/getproduct/dasch/q/ir12223,297.91029101419525,19.71086208889248,13.974358,34644.12471990722,34644.13513657389,900.0,Harvard-Smithsonian Center for Astrophysics,8-inch Ross Lundin,ir12223,L2g,dasch.narrow_plates,1953-09-24T02:59:35.799983531+00:00,1953-09-24T03:14:35.799983949+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37322,16-inch Metcalf Doublet (Refigured after 3500) observation on 1952-07-15T07:27:21.400017,http://dc.g-vo.org/getproduct/dasch/q/mc37322,292.340935325012,-8.272953342632993,8.366702,34208.28740046314,34208.33392824092,4020.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37322,L2g,dasch.narrow_plates,1952-07-15T06:53:51.400015088+00:00,1952-07-15T08:00:51.400015617+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37300,16-inch Metcalf Doublet (Refigured after 3500) observation on 1952-06-14T05:19:25.699984,http://dc.g-vo.org/getproduct/dasch/q/mc37300,290.66950678270456,-8.241339660326762,8.383159,34177.21835300911,34177.22529745355,600.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37300,Lg,dasch.narrow_plates,1952-06-14T05:14:25.699987389+00:00,1952-06-14T05:24:25.699986832+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/mc37886,16-inch Metcalf Doublet (Refigured after 3500) observation on 1954-03-03T07:50:00.299989,http://dc.g-vo.org/getproduct/dasch/q/mc37886,210.7908174457336,30.262446456820367,8.37679,34804.3159756943,34804.33680902763,1800.0,Harvard-Smithsonian Center for Astrophysics,16-inch Metcalf Doublet (Refigured after 3500),mc37886,Lg,dasch.narrow_plates,1954-03-03T07:35:00.299987407+00:00,1954-03-03T08:05:00.299986990+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04321,24-33 in Jewett Schmidt observation on 1953-07-11T02:31:53.200014,http://dc.g-vo.org/getproduct/dasch/q/j04321,306.2658697498814,40.24866691729399,8.2311325,34569.10374074093,34569.10721296315,300.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04321,L3,dasch.narrow_plates,1953-07-11T02:29:23.200016455+00:00,1953-07-11T02:34:23.200016177+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04407,24-33 in Jewett Schmidt observation on 1953-08-12T05:17:46.100004,http://dc.g-vo.org/getproduct/dasch/q/j04407,306.25171282804905,40.14969295069759,8.225878,34601.21025578709,34601.23108912042,1800.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04407,Gg3,dasch.narrow_plates,1953-08-12T05:02:46.100004524+00:00,1953-08-12T05:32:46.100004106+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04410,24-33 in Jewett Schmidt observation on 1953-08-12T06:20:35.800017,http://dc.g-vo.org/getproduct/dasch/q/j04410,306.3221459195526,40.19694245718016,8.2272005,34601.25388657426,34601.27471990759,1800.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04410,Gg3,dasch.narrow_plates,1953-08-12T06:05:35.800016133+00:00,1953-08-12T06:35:35.800015715+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04412,24-33 in Jewett Schmidt observation on 1953-08-12T07:38:23.000005,http://dc.g-vo.org/getproduct/dasch/q/j04412,306.41994860423966,40.25619115773776,8.228986,34601.31693287046,34601.31971064823,240.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04412,G3,dasch.narrow_plates,1953-08-12T07:36:23.000007804+00:00,1953-08-12T07:40:23.000007331+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04413,24-33 in Jewett Schmidt observation on 1953-08-12T07:45:06.900007,http://dc.g-vo.org/getproduct/dasch/q/j04413,306.9255840106181,39.40587080057385,8.323284,34601.32282291678,34601.323170139,30.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04413,G3,dasch.narrow_plates,1953-08-12T07:44:51.900009774+00:00,1953-08-12T07:45:21.900009876+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04452,24-33 in Jewett Schmidt observation on 1953-09-01T03:59:07.999986,http://dc.g-vo.org/getproduct/dasch/q/j04452,306.299540094407,39.70560991545452,8.228467,34621.16467592578,34621.16745370355,240.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04452,L3,dasch.narrow_plates,1953-09-01T03:57:07.999987245+00:00,1953-09-01T04:01:07.999986771+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04464,24-33 in Jewett Schmidt observation on 1953-09-02T03:40:14.499998,http://dc.g-vo.org/getproduct/dasch/q/j04464,306.88486161189564,39.98777657644894,8.219321,34622.14252893518,34622.16336226851,1800.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04464,L3g,dasch.narrow_plates,1953-09-02T03:25:14.499999793+00:00,1953-09-02T03:55:14.499999376+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04465,24-33 in Jewett Schmidt observation on 1953-09-02T04:03:10.799998,http://dc.g-vo.org/getproduct/dasch/q/j04465,306.89822057856827,40.01050001798709,8.22429,34622.16748611109,34622.17026388886,240.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04465,L3,dasch.narrow_plates,1953-09-02T04:01:10.799997985+00:00,1953-09-02T04:05:10.799997512+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04466,24-33 in Jewett Schmidt observation on 1953-09-02T04:09:24.700003,http://dc.g-vo.org/getproduct/dasch/q/j04466,306.81098078865125,39.96344191815248,8.223246,34622.173028935205,34622.17337615742,30.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04466,L3,dasch.narrow_plates,1953-09-02T04:09:09.700001746+00:00,1953-09-02T04:09:39.700001208+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04474,24-33 in Jewett Schmidt observation on 1953-09-05T04:17:03.799986,http://dc.g-vo.org/getproduct/dasch/q/j04474,306.3432997108026,39.78326738073529,8.228093,34625.17834259243,34625.178689814646,30.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04474,L3,dasch.narrow_plates,1953-09-05T04:16:48.799985908+00:00,1953-09-05T04:17:18.799985379+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04648,24-33 in Jewett Schmidt observation on 1953-10-31T23:38:36.000006,http://dc.g-vo.org/getproduct/dasch/q/j04648,306.14295161524274,39.849140397254814,8.220369,34681.98496527783,34681.985312500045,30.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04648,L3,dasch.narrow_plates,1953-10-31T23:38:21.000004382+00:00,1953-10-31T23:38:51.000003844+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04664,24-33 in Jewett Schmidt observation on 1953-11-09T00:07:43.800022,http://dc.g-vo.org/getproduct/dasch/q/j04664,305.7332421004124,40.50866069604477,8.2284775,34690.00189583356,34690.008840277995,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04664,G3g,dasch.narrow_plates,1953-11-09T00:02:43.800019307+00:00,1953-11-09T00:12:43.800018750+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04665,24-33 in Jewett Schmidt observation on 1953-11-09T00:17:42.100009,http://dc.g-vo.org/getproduct/dasch/q/j04665,305.7405490999053,40.54836531033187,8.228712,34690.01159837977,34690.01298726867,120.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04665,G3g,dasch.narrow_plates,1953-11-09T00:16:42.100012404+00:00,1953-11-09T00:18:42.100012794+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04666,24-33 in Jewett Schmidt observation on 1953-11-09T00:28:40.299986,http://dc.g-vo.org/getproduct/dasch/q/j04666,305.61178336502945,40.43157293708111,8.22198,34690.01574421277,34690.0240775461,720.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04666,G3g,dasch.narrow_plates,1953-11-09T00:22:40.299983112+00:00,1953-11-09T00:34:40.299982944+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04667,24-33 in Jewett Schmidt observation on 1953-11-09T00:42:38.000004,http://dc.g-vo.org/getproduct/dasch/q/j04667,305.6829876345928,40.4955202114791,8.228412,34690.02613425933,34690.03307870377,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04667,G3g,dasch.narrow_plates,1953-11-09T00:37:38.000006060+00:00,1953-11-09T00:47:38.000005503+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04668,24-33 in Jewett Schmidt observation on 1953-11-09T01:05:34.300004,http://dc.g-vo.org/getproduct/dasch/q/j04668,305.6156023501658,40.43180217954826,8.219974,34690.042063657456,34690.049008101894,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04668,G3g,dasch.narrow_plates,1953-11-09T01:00:34.300004224+00:00,1953-11-09T01:10:34.300003667+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04669,24-33 in Jewett Schmidt observation on 1953-11-09T01:18:32.199992,http://dc.g-vo.org/getproduct/dasch/q/j04669,305.69348059858646,40.46760299259667,8.226483,34690.051067129505,34690.05801157394,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04669,G3g,dasch.narrow_plates,1953-11-09T01:13:32.199989240+00:00,1953-11-09T01:23:32.199988683+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04670,24-33 in Jewett Schmidt observation on 1953-11-09T01:31:29.999991,http://dc.g-vo.org/getproduct/dasch/q/j04670,305.564469154104,40.37496029749712,8.219927,34690.060069444386,34690.06701388882,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04670,G3g,dasch.narrow_plates,1953-11-09T01:26:29.999994915+00:00,1953-11-09T01:36:29.999994359+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04694,24-33 in Jewett Schmidt observation on 1953-12-05T23:03:27.299995,http://dc.g-vo.org/getproduct/dasch/q/j04694,305.58042725736755,40.35596347728946,8.230112,34716.95726041662,34716.964204861055,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04694,G3g,dasch.narrow_plates,1953-12-05T22:58:27.299995700+00:00,1953-12-05T23:08:27.299995143+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04695,24-33 in Jewett Schmidt observation on 1953-12-05T23:18:24.800013,http://dc.g-vo.org/getproduct/dasch/q/j04695,305.5935485451075,40.37287515100085,8.226763,34716.96764814833,34716.97459259277,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04695,G3g,dasch.narrow_plates,1953-12-05T23:13:24.800015971+00:00,1953-12-05T23:23:24.800015405+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04696,24-33 in Jewett Schmidt observation on 1953-12-05T23:32:22.499995,http://dc.g-vo.org/getproduct/dasch/q/j04696,305.646434976667,40.42101361894064,8.229712,34716.97734374998,34716.98428819442,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04696,G3g,dasch.narrow_plates,1953-12-05T23:27:22.499998488+00:00,1953-12-05T23:37:22.499997931+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04697,24-33 in Jewett Schmidt observation on 1953-12-05T23:46:20.300002,http://dc.g-vo.org/getproduct/dasch/q/j04697,305.67955550985374,40.44060168616598,8.221702,34716.987040509266,34716.993984953704,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04697,G3g,dasch.narrow_plates,1953-12-05T23:41:20.300000591+00:00,1953-12-05T23:51:20.300000034+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04700,24-33 in Jewett Schmidt observation on 1953-12-07T22:41:37.800000,http://dc.g-vo.org/getproduct/dasch/q/j04700,305.8010407227097,40.443828508477694,8.222011,34718.94210416664,34718.94904861107,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04700,G3g,dasch.narrow_plates,1953-12-07T22:36:37.799997937+00:00,1953-12-07T22:46:37.799996750+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04701,24-33 in Jewett Schmidt observation on 1953-12-07T22:56:35.300019,http://dc.g-vo.org/getproduct/dasch/q/j04701,305.7540017124182,40.49048641937739,8.221899,34718.95249189835,34718.95943634279,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04701,G3g,dasch.narrow_plates,1953-12-07T22:51:35.300017578+00:00,1953-12-07T23:01:35.300017021+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/j04702,24-33 in Jewett Schmidt observation on 1953-12-07T23:11:32.799994,http://dc.g-vo.org/getproduct/dasch/q/j04702,305.73560553275627,40.57879144886154,8.230111,34718.9628796296,34718.96982407404,600.0,Harvard-Smithsonian Center for Astrophysics,24-33 in Jewett Schmidt,j04702,G3g,dasch.narrow_plates,1953-12-07T23:06:32.799997612+00:00,1953-12-07T23:16:32.799997047+00:00,Harvard DASCH,https://dc.g-vo.org/tap
